ntracks_iso,ntracks_total,frac_kept
10,1497,0.006680026720106881
2,1497,0.0013360053440213762
4,1497,0.0026720106880427524
3,1497,0.002004008016032064
12,1889,0.006352567496029645
6,1889,0.0031762837480148226
5,1889,0.0026469031233456856
5,1889,0.0026469031233456856
9,1889,0.004764425622022234
4,1889,0.0021175224986765486
8,1889,0.004235044997353097
7,1889,0.0037056643726839597
5,1889,0.0026469031233456856
5,1257,0.003977724741447892
8,1257,0.006364359586316627
0,1257,0.0
1,1257,0.0007955449482895784
9,1257,0.007159904534606206
3,1314,0.00228310502283105
9,1314,0.00684931506849315
13,865,0.015028901734104046
2,865,0.0023121387283236996
13,1526,0.00851900393184797
3,1526,0.001965923984272608
4,1526,0.002621231979030144
9,1526,0.005897771952817824
5,1526,0.00327653997378768
13,1406,0.009246088193456615
8,1406,0.005689900426742532
3,1406,0.0021337126600284497
8,1406,0.005689900426742532
3,1406,0.0021337126600284497
7,1406,0.004978662873399715
6,1519,0.003949967083607637
11,1519,0.007241606319947334
11,1519,0.007241606319947334
3,1519,0.0019749835418038184
5,1519,0.0032916392363396972
6,1519,0.003949967083607637
11,1576,0.006979695431472081
6,1576,0.0038071065989847717
6,1576,0.0038071065989847717
10,1028,0.009727626459143969
5,1028,0.0048638132295719845
7,1028,0.006809338521400778
17,1957,0.008686765457332652
11,1957,0.005620848237097598
5,1957,0.0025549310168625446
7,1957,0.0035769034236075624
11,1957,0.005620848237097598
3,1957,0.0015329586101175269
3,1957,0.0015329586101175269
2,1957,0.001021972406745018
3,1957,0.0015329586101175269
9,1335,0.006741573033707865
14,1335,0.010486891385767791
8,1335,0.00599250936329588
6,1335,0.0044943820224719105
5,1335,0.003745318352059925
11,1335,0.008239700374531835
0,1335,0.0
3,1552,0.0019329896907216496
11,1552,0.007087628865979381
5,1552,0.0032216494845360823
8,1552,0.005154639175257732
0,1552,0.0
12,1265,0.009486166007905139
8,1265,0.006324110671936759
7,1265,0.005533596837944664
5,1391,0.0035945363048166786
10,838,0.011933174224343675
7,838,0.008353221957040573
13,2166,0.006001846722068329
6,2166,0.002770083102493075
8,2166,0.003693444136657433
5,2166,0.0023084025854108957
5,2166,0.0023084025854108957
12,2166,0.00554016620498615
4,2166,0.0018467220683287165
2,2166,0.0009233610341643582
6,2166,0.002770083102493075
6,2166,0.002770083102493075
6,2166,0.002770083102493075
7,2166,0.003231763619575254
7,2166,0.003231763619575254
6,2166,0.002770083102493075
8,2166,0.003693444136657433
6,2166,0.002770083102493075
7,2166,0.003231763619575254
3,2166,0.0013850415512465374
7,2166,0.003231763619575254
7,2166,0.003231763619575254
7,2166,0.003231763619575254
7,2166,0.003231763619575254
5,2166,0.0023084025854108957
5,2166,0.0023084025854108957
9,2166,0.004155124653739612
9,1345,0.006691449814126394
11,1345,0.008178438661710037
10,1345,0.007434944237918215
6,1905,0.0031496062992125984
10,1905,0.005249343832020997
8,1905,0.004199475065616798
10,1905,0.005249343832020997
13,1905,0.0068241469816272965
11,1905,0.005774278215223097
9,1905,0.004724409448818898
7,1905,0.003674540682414698
7,1905,0.003674540682414698
4,1905,0.002099737532808399
5,1905,0.0026246719160104987
10,1905,0.005249343832020997
4,1905,0.002099737532808399
6,1905,0.0031496062992125984
6,1905,0.0031496062992125984
9,1468,0.006130790190735695
11,1468,0.007493188010899182
7,1468,0.004768392370572207
8,1468,0.005449591280653951
6,1468,0.004087193460490463
3,1468,0.0020435967302452314
9,1468,0.006130790190735695
6,1468,0.004087193460490463
4,1468,0.0027247956403269754
11,1465,0.007508532423208191
5,1465,0.0034129692832764505
8,1465,0.005460750853242321
5,1458,0.003429355281207133
5,1458,0.003429355281207133
8,1458,0.0054869684499314125
6,1458,0.00411522633744856
10,1458,0.006858710562414266
4,1458,0.0027434842249657062
4,1458,0.0027434842249657062
1,1458,0.0006858710562414266
3,1458,0.00205761316872428
2,1458,0.0013717421124828531
6,1458,0.00411522633744856
3,1458,0.00205761316872428
2,1458,0.0013717421124828531
4,1458,0.0027434842249657062
3,1458,0.00205761316872428
1,1458,0.0006858710562414266
5,1458,0.003429355281207133
11,1099,0.010009099181073703
5,1099,0.004549590536851683
3,1193,0.002514668901927913
10,1193,0.008382229673093043
7,1193,0.00586756077116513
11,1610,0.0068322981366459624
6,1610,0.0037267080745341614
8,1610,0.004968944099378882
7,1610,0.004347826086956522
7,1610,0.004347826086956522
9,1818,0.0049504950495049506
9,1818,0.0049504950495049506
5,1818,0.0027502750275027505
4,1818,0.0022002200220022
5,1818,0.0027502750275027505
6,1818,0.0033003300330033004
7,1818,0.0038503850385038503
4,1818,0.0022002200220022
8,1818,0.0044004400440044
5,1818,0.0027502750275027505
3,1818,0.0016501650165016502
4,1818,0.0022002200220022
4,1818,0.0022002200220022
2,1818,0.0011001100110011
3,1818,0.0016501650165016502
3,1818,0.0016501650165016502
4,1818,0.0022002200220022
6,1818,0.0033003300330033004
3,1818,0.0016501650165016502
5,1818,0.0027502750275027505
3,1818,0.0016501650165016502
6,1818,0.0033003300330033004
4,1818,0.0022002200220022
6,1818,0.0033003300330033004
4,1818,0.0022002200220022
6,1818,0.0033003300330033004
4,1818,0.0022002200220022
4,1542,0.0025940337224383916
5,1542,0.00324254215304799
5,1542,0.00324254215304799
9,1542,0.005836575875486381
8,1542,0.005188067444876783
1,1542,0.0006485084306095979
6,1542,0.0038910505836575876
5,1542,0.00324254215304799
9,1542,0.005836575875486381
6,1480,0.004054054054054054
10,1245,0.008032128514056224
3,1245,0.0024096385542168677
8,1245,0.00642570281124498
6,1245,0.004819277108433735
7,1245,0.005622489959839358
4,1245,0.00321285140562249
12,1205,0.00995850622406639
7,1205,0.005809128630705394
7,1205,0.005809128630705394
7,1205,0.005809128630705394
4,1205,0.0033195020746887966
13,1688,0.007701421800947867
6,1688,0.0035545023696682463
10,1688,0.005924170616113744
4,1688,0.002369668246445498
7,1688,0.004146919431279621
