ntracks_iso,ntracks_total,frac_kept
5,2066,0.002420135527589545
3,2066,0.001452081316553727
6,2528,0.0023734177215189874
3,1756,0.0017084282460136675
4,1195,0.0033472803347280333
2,2096,0.0009541984732824427
3,1923,0.0015600624024961
5,2069,0.002416626389560174
1,2102,0.0004757373929590866
1,1443,0.000693000693000693
1,1443,0.000693000693000693
6,2659,0.0022564874012786762
4,1783,0.002243409983174425
3,1736,0.0017281105990783411
1,1164,0.000859106529209622
3,1164,0.002577319587628866
4,2903,0.0013778849466069584
4,1791,0.002233389168062535
11,2531,0.00434610825760569
3,2012,0.0014910536779324055
2,1988,0.001006036217303823
7,1544,0.0045336787564766836
3,1544,0.0019430051813471502
2,1616,0.0012376237623762376
4,2089,0.0019147917663954045
7,1986,0.003524672708962739
2,1688,0.001184834123222749
8,1584,0.005050505050505051
1,2233,0.0004478280340349306
3,2025,0.0014814814814814814
4,1452,0.0027548209366391185
3,1452,0.002066115702479339
2,1850,0.001081081081081081
2,1711,0.0011689070718877848
2,2810,0.0007117437722419929
7,2286,0.0030621172353455816
5,1962,0.0025484199796126403
8,2318,0.003451251078515962
7,2457,0.002849002849002849
3,1839,0.0016313213703099511
3,1836,0.0016339869281045752
2,1836,0.0010893246187363835
8,1642,0.0048721071863581
2,1642,0.001218026796589525
2,1262,0.001584786053882726
7,2281,0.003068829460762823
8,2111,0.0037896731406916154
4,2082,0.0019212295869356388
6,2082,0.002881844380403458
5,1093,0.004574565416285453
4,2012,0.0019880715705765406
3,2012,0.0014910536779324055
3,1397,0.0021474588403722263
2,2414,0.0008285004142502071
3,2028,0.0014792899408284023
5,1486,0.0033647375504710633
2,1486,0.0013458950201884253
4,2430,0.0016460905349794238
5,2430,0.00205761316872428
3,1971,0.0015220700152207
2,1386,0.001443001443001443
4,1726,0.002317497103128621
3,1726,0.0017381228273464658
1,1382,0.000723589001447178
1,1809,0.000552791597567717
2,2094,0.0009551098376313276
6,2094,0.0028653295128939827
2,1133,0.00176522506619594
2,1771,0.001129305477131564
7,1794,0.0039018952062430325
4,1794,0.002229654403567447
3,1878,0.001597444089456869
2,2220,0.0009009009009009009
3,2220,0.0013513513513513514
2,1770,0.0011299435028248588
2,1770,0.0011299435028248588
1,1603,0.0006238303181534623
2,1740,0.0011494252873563218
3,1789,0.0016769144773616546
5,1815,0.0027548209366391185
8,2142,0.003734827264239029
3,2142,0.0014005602240896359
2,1748,0.0011441647597254005
3,2059,0.0014570179698882952
0,2013,0.0
3,2144,0.0013992537313432835
3,2226,0.0013477088948787063
2,1742,0.001148105625717566
6,1795,0.003342618384401114
7,1795,0.0038997214484679664
8,1858,0.004305705059203444
7,2261,0.0030959752321981426
3,1976,0.0015182186234817814
7,1957,0.0035769034236075624
3,2318,0.0012942191544434857
8,2318,0.003451251078515962
4,2453,0.0016306563391765185
6,2453,0.0024459845087647777
4,2225,0.0017977528089887641
2,1951,0.0010251153254741158
1,1951,0.0005125576627370579
1,1776,0.0005630630630630631
2,1776,0.0011261261261261261
10,1775,0.005633802816901409
2,1939,0.0010314595152140279
6,1939,0.0030943785456420837
4,1791,0.002233389168062535
1,2327,0.0004297378599054577
4,2201,0.001817355747387551
1,1997,0.000500751126690035
5,2156,0.002319109461966605
2,1818,0.0011001100110011
2,1192,0.0016778523489932886
4,1639,0.0024405125076266015
2,1639,0.0012202562538133007
7,1991,0.0035158211953792064
3,1991,0.0015067805123053742
4,1843,0.002170374389582203
7,1890,0.003703703703703704
5,1890,0.0026455026455026454
5,2206,0.0022665457842248413
4,2534,0.0015785319652722968
3,2401,0.0012494793835901709
3,2304,0.0013020833333333333
4,2304,0.001736111111111111
1,1376,0.0007267441860465116
1,2168,0.00046125461254612545
4,2201,0.001817355747387551
3,1852,0.0016198704103671706
3,1852,0.0016198704103671706
1,2086,0.00047938638542665386
4,2368,0.0016891891891891893
3,1825,0.0016438356164383563
3,1825,0.0016438356164383563
6,1963,0.003056546102903719
4,2507,0.0015955325089748703
5,1985,0.0025188916876574307
4,1972,0.002028397565922921
2,1728,0.0011574074074074073
3,1728,0.001736111111111111
0,1639,0.0
4,1634,0.0024479804161566705
4,1634,0.0024479804161566705
7,1866,0.0037513397642015005
3,2001,0.0014992503748125937
8,2245,0.0035634743875278397
6,2245,0.0026726057906458797
7,1606,0.0043586550435865505
2,1396,0.0014326647564469914
2,945,0.0021164021164021165
3,1563,0.0019193857965451055
6,1563,0.003838771593090211
3,2160,0.001388888888888889
3,2222,0.0013501350135013501
5,1265,0.003952569169960474
4,1265,0.0031620553359683794
2,1534,0.001303780964797914
6,2493,0.0024067388688327317
3,2493,0.0012033694344163659
1,2237,0.0004470272686633885
2,1801,0.001110494169905608
5,1935,0.002583979328165375
5,1935,0.002583979328165375
5,1893,0.002641310089804543
1,1696,0.0005896226415094339
4,2308,0.0017331022530329288
4,2308,0.0017331022530329288
2,2165,0.0009237875288683603
3,2386,0.0012573344509639564
0,1909,0.0
2,1958,0.0010214504596527069
6,2207,0.002718622564567286
3,2207,0.001359311282283643
4,1477,0.002708192281651997
1,1477,0.0006770480704129993
7,1810,0.0038674033149171273
6,2095,0.002863961813842482
2,1951,0.0010251153254741158
3,1951,0.0015376729882111738
3,1185,0.002531645569620253
0,1832,0.0
2,1273,0.0015710919088766694
2,1849,0.001081665765278529
3,2172,0.0013812154696132596
6,2172,0.0027624309392265192
7,2084,0.0033589251439539347
5,1552,0.0032216494845360823
5,1486,0.0033647375504710633
2,1821,0.001098297638660077
3,1721,0.0017431725740848344
0,1345,0.0
3,1345,0.0022304832713754648
1,1843,0.0005425935973955507
8,2076,0.0038535645472061657
3,2271,0.001321003963011889
0,1987,0.0
