event_id,object,index,n_tracks,conversionType
235,jet,3,1,
235,jet,4,1,
235,jet,5,3,
235,jet,6,4,
235,jet,7,4,
235,jet,8,2,
235,jet,9,1,
235,jet,10,1,
235,jet,11,2,
235,jet,12,2,
235,jet,13,2,
235,jet,14,2,
236,photon,0,0,0.0
236,jet,0,9,
236,jet,1,0,
237,photon,0,0,0.0
237,photon,1,1,0.0
237,jet,0,9,
237,jet,1,1,
239,jet,0,3,
239,jet,1,2,
239,jet,2,4,
239,jet,3,1,
239,jet,4,1,
239,jet,5,1,
239,jet,6,1,
239,jet,7,1,
239,jet,8,0,
239,jet,9,0,
239,jet,10,1,
240,jet,0,2,
240,jet,1,8,
240,jet,2,4,
240,jet,3,6,
240,jet,4,2,
241,photon,0,1,0.0
241,jet,0,5,
241,jet,1,1,
241,jet,2,3,
242,jet,0,3,
242,jet,1,4,
242,jet,2,3,
242,jet,3,4,
242,jet,4,0,
242,jet,5,3,
242,jet,6,0,
242,jet,7,1,
242,jet,8,2,
243,photon,0,1,0.0
243,photon,1,1,0.0
243,jet,0,4,
243,jet,1,1,
243,jet,2,2,
243,jet,3,4,
243,jet,4,2,
244,photon,0,1,0.0
244,photon,1,1,0.0
244,jet,0,4,
244,jet,1,1,
244,jet,2,1,
245,photon,0,1,0.0
245,jet,0,7,
245,jet,1,2,
245,jet,2,3,
245,jet,3,1,
245,jet,4,2,
245,jet,5,1,
245,jet,6,0,
246,jet,0,5,
246,jet,1,3,
246,jet,2,5,
249,jet,0,4,
249,jet,1,4,
249,jet,2,1,
249,jet,3,1,
250,jet,0,2,
250,jet,1,4,
250,jet,2,0,
251,jet,0,3,
251,jet,1,3,
251,jet,2,4,
251,jet,3,8,
251,jet,4,4,
251,jet,5,1,
251,jet,6,3,
251,jet,7,2,
252,photon,0,3,0.0
252,photon,1,0,0.0
252,jet,0,5,
252,jet,1,1,
252,jet,2,4,
252,jet,3,2,
252,jet,4,1,
252,jet,5,1,
252,jet,6,3,
252,jet,7,3,
252,jet,8,1,
252,jet,9,1,
252,jet,10,0,
252,jet,11,3,
253,photon,0,0,0.0
253,jet,0,8,
253,jet,1,5,
253,jet,2,2,
254,photon,0,0,0.0
254,photon,1,1,0.0
254,jet,0,6,
254,jet,1,1,
254,jet,2,1,
254,jet,3,0,
255,photon,0,1,0.0
255,jet,0,1,
255,jet,1,6,
255,jet,2,4,
255,jet,3,1,
255,jet,4,1,
255,jet,5,1,
255,jet,6,0,
255,jet,7,1,
256,photon,0,1,0.0
256,jet,0,3,
256,jet,1,7,
256,jet,2,9,
256,jet,3,0,
256,jet,4,0,
256,jet,5,0,
256,jet,6,2,
256,jet,7,1,
256,jet,8,1,
256,jet,9,1,
257,jet,0,3,
257,jet,1,4,
257,jet,2,1,
257,jet,3,2,
257,jet,4,2,
257,jet,5,0,
257,jet,6,2,
257,jet,7,1,
257,jet,8,0,
257,jet,9,0,
257,jet,10,4,
257,jet,11,1,
257,jet,12,1,
257,jet,13,2,
257,jet,14,1,
257,jet,15,0,
257,jet,16,2,
258,jet,0,2,
258,jet,1,8,
258,jet,2,1,
259,photon,0,2,0.0
259,jet,0,12,
259,jet,1,0,
259,jet,2,6,
259,jet,3,1,
259,jet,4,1,
259,jet,5,1,
259,jet,6,3,
259,jet,7,2,
260,photon,0,1,0.0
260,jet,0,4,
260,jet,1,1,
260,jet,2,3,
261,photon,0,0,0.0
261,jet,0,8,
261,jet,1,0,
261,jet,2,1,
261,jet,3,1,
261,jet,4,0,
262,photon,0,1,0.0
262,photon,1,0,0.0
262,jet,0,8,
262,jet,1,8,
262,jet,2,3,
262,jet,3,3,
262,jet,4,1,
262,jet,5,1,
262,jet,6,1,
262,jet,7,1,
262,jet,8,1,
262,jet,9,3,
262,jet,10,1,
262,jet,11,1,
262,jet,12,1,
263,photon,0,2,0.0
263,jet,0,0,
263,jet,1,1,
264,jet,0,3,
264,jet,1,5,
264,jet,2,4,
264,jet,3,4,
265,photon,0,3,0.0
265,photon,1,1,0.0
265,jet,0,2,
265,jet,1,3,
265,jet,2,3,
265,jet,3,0,
265,jet,4,0,
265,jet,5,1,
265,jet,6,3,
267,jet,0,7,
267,jet,1,2,
267,jet,2,2,
267,jet,3,3,
267,jet,4,2,
267,jet,5,3,
267,jet,6,4,
267,jet,7,3,
267,jet,8,5,
267,jet,9,2,
267,jet,10,1,
267,jet,11,0,
267,jet,12,0,
267,jet,13,2,
267,jet,14,1,
268,photon,0,1,0.0
268,jet,0,7,
268,jet,1,4,
268,jet,2,2,
268,jet,3,5,
268,jet,4,4,
268,jet,5,0,
268,jet,6,2,
268,jet,7,5,
269,photon,0,2,0.0
269,jet,0,7,
269,jet,1,0,
270,photon,0,2,0.0
270,jet,0,9,
270,jet,1,3,
270,jet,2,1,
270,jet,3,1,
270,jet,4,1,
270,jet,5,1,
270,jet,6,1,
270,jet,7,0,
270,jet,8,1,
270,jet,9,1,
270,jet,10,1,
271,photon,0,1,0.0
271,jet,0,8,
271,jet,1,2,
271,jet,2,2,
271,jet,3,4,
272,photon,0,2,0.0
272,jet,0,3,
272,jet,1,5,
272,jet,2,4,
272,jet,3,1,
273,photon,0,2,0.0
273,photon,1,0,0.0
273,jet,0,8,
273,jet,1,5,
273,jet,2,0,
274,photon,0,2,0.0
274,photon,1,1,0.0
274,jet,0,7,
274,jet,1,3,
274,jet,2,0,
274,jet,3,1,
274,jet,4,1,
274,jet,5,1,
274,jet,6,1,
275,jet,0,3,
275,jet,1,2,
275,jet,2,1,
275,jet,3,0,
275,jet,4,2,
275,jet,5,1,
276,photon,0,0,0.0
276,jet,0,7,
276,jet,1,4,
276,jet,2,3,
276,jet,3,5,
276,jet,4,2,
276,jet,5,1,
276,jet,6,0,
277,photon,0,1,0.0
277,jet,0,7,
277,jet,1,5,
277,jet,2,9,
277,jet,3,7,
277,jet,4,2,
277,jet,5,2,
277,jet,6,2,
278,photon,0,1,0.0
278,jet,0,3,
278,jet,1,1,
278,jet,2,2,
278,jet,3,1,
278,jet,4,2,
278,jet,5,2,
278,jet,6,2,
278,jet,7,0,
278,jet,8,0,
279,photon,0,0,0.0
279,jet,0,3,
279,jet,1,2,
279,jet,2,0,
279,jet,3,0,
279,jet,4,2,
279,jet,5,2,
281,jet,0,4,
281,jet,1,5,
281,jet,2,2,
281,jet,3,1,
281,jet,4,5,
281,jet,5,0,
281,jet,6,3,
281,jet,7,2,
281,jet,8,1,
281,jet,9,0,
282,photon,0,0,0.0
282,jet,0,10,
282,jet,1,2,
282,jet,2,6,
283,photon,0,1,0.0
283,jet,0,3,
283,jet,1,8,
283,jet,2,0,
283,jet,3,3,
284,photon,0,2,0.0
284,jet,0,5,
284,jet,1,5,
284,jet,2,3,
284,jet,3,0,
284,jet,4,1,
284,jet,5,1,
284,jet,6,0,
284,jet,7,0,
284,jet,8,1,
284,jet,9,1,
284,jet,10,1,
285,photon,0,0,0.0
285,photon,1,0,0.0
285,jet,0,0,
285,jet,1,1,
285,jet,2,4,
286,photon,0,2,0.0
286,photon,1,0,0.0
286,jet,0,4,
286,jet,1,2,
286,jet,2,0,
286,jet,3,3,
287,photon,0,4,0.0
287,photon,1,0,0.0
287,jet,0,5,
287,jet,1,7,
287,jet,2,3,
287,jet,3,1,
287,jet,4,0,
287,jet,5,3,
287,jet,6,4,
287,jet,7,1,
287,jet,8,0,
288,photon,0,2,0.0
288,photon,1,0,0.0
288,jet,0,4,
288,jet,1,3,
288,jet,2,2,
288,jet,3,1,
288,jet,4,1,
289,photon,0,0,0.0
289,photon,1,2,0.0
289,jet,0,3,
289,jet,1,3,
289,jet,2,3,
289,jet,3,1,
290,photon,0,1,0.0
290,photon,1,1,0.0
290,jet,0,7,
290,jet,1,4,
290,jet,2,3,
290,jet,3,1,
290,jet,4,0,
290,jet,5,0,
291,photon,0,0,0.0
291,jet,0,10,
291,jet,1,1,
291,jet,2,4,
291,jet,3,4,
291,jet,4,0,
292,jet,0,3,
292,jet,1,5,
292,jet,2,4,
292,jet,3,4,
292,jet,4,7,
293,photon,0,2,0.0
293,jet,0,6,
293,jet,1,5,
293,jet,2,3,
293,jet,3,2,
293,jet,4,3,
293,jet,5,1,
293,jet,6,0,
293,jet,7,2,
293,jet,8,2,
294,photon,0,0,0.0
294,jet,0,6,
294,jet,1,3,
294,jet,2,1,
294,jet,3,1,
294,jet,4,2,
295,photon,0,1,0.0
295,photon,1,0,0.0
295,jet,0,3,
295,jet,1,1,
295,jet,2,4,
295,jet,3,3,
299,photon,0,0,0.0
299,jet,0,1,
299,jet,1,3,
299,jet,2,1,
299,jet,3,1,
300,photon,0,0,0.0
300,photon,1,1,0.0
300,jet,0,8,
300,jet,1,3,
300,jet,2,4,
300,jet,3,1,
