event_id,object,index,iso_dr,iso,conversionType,obj_pt
1,photon,0,0.1,0.013898250216820434,0.0,82.7874
1,photon,1,0.1,0.02350867626151479,0.0,82.1552
1,jet,0,0.1,1.360703803016903,,28.3801
1,jet,1,0.1,0.11512908206704474,,20.7891
1,jet,2,0.1,0.0,,20.7857
1,jet,3,0.1,0.0,,20.0992
2,photon,0,0.1,0.010213491447081778,0.0,211.156
2,jet,0,0.1,0.8003524615819166,,130.993
2,jet,1,0.1,0.24013830230373082,,53.5349
2,jet,2,0.1,0.06745998191241241,,35.7151
2,jet,3,0.1,0.057775711143586796,,33.8715
2,jet,4,0.1,0.05924298375184639,,27.08
2,jet,5,0.1,0.0,,22.1304
2,jet,6,0.1,0.10409964666898558,,21.8492
2,jet,7,0.1,0.0,,21.5769
2,jet,8,0.1,0.07365343632808118,,20.5059
3,jet,0,0.1,0.9518709407698331,,169.829
3,jet,1,0.1,0.8391867567470268,,83.333
3,jet,2,0.1,0.0,,44.3287
3,jet,3,0.1,0.03461011343004548,,27.8145
3,jet,4,0.1,0.3835718073414039,,22.0639
4,photon,0,0.1,0.033158215319019343,0.0,35.4618
4,jet,0,0.1,0.0,,37.6683
4,jet,1,0.1,0.23998347443748574,,20.1506
5,photon,0,0.1,0.04246044110366846,0.0,49.4895
5,jet,0,0.1,1.0387208729285617,,80.3548
5,jet,1,0.1,0.10743405588926612,,22.974
6,photon,0,0.1,0.0,0.0,70.5529
6,jet,0,0.1,0.8268727371013825,,65.4857
6,jet,1,0.1,0.036599502533736755,,43.0984
6,jet,2,0.1,0.3111054292328671,,25.2264
6,jet,3,0.1,0.22638383303549758,,22.6635
6,jet,4,0.1,0.18326890059661058,,22.0747
7,photon,0,0.1,0.013156385232445646,0.0,72.9762
7,jet,0,0.1,1.0255612611979257,,66.8539
7,jet,1,0.1,0.4658884612179026,,52.7924
7,jet,2,0.1,0.0,,33.6322
7,jet,3,0.1,0.2896331975908817,,26.8646
7,jet,4,0.1,0.0,,23.4277
7,jet,5,0.1,0.1359949496566773,,21.8599
8,photon,0,0.1,0.0,0.0,64.0158
8,jet,0,0.1,0.7832583277531876,,71.2347
8,jet,1,0.1,0.9431813862000777,,57.3467
8,jet,2,0.1,0.17365925998704318,,32.5697
8,jet,3,0.1,0.28645281018027574,,26.404
8,jet,4,0.1,0.09989223457691926,,22.1778
8,jet,5,0.1,0.05667776399464583,,20.3953
9,photon,0,0.1,0.0,0.0,89.9291
9,jet,0,0.1,0.44449327760521345,,131.352
9,jet,1,0.1,0.972532774435516,,117.851
9,jet,2,0.1,0.36674763694490503,,60.5572
10,photon,0,0.1,0.0,0.0,130.034
10,photon,1,0.1,0.0,0.0,60.5701
10,jet,0,0.1,0.7064102990585809,,87.1769
10,jet,1,0.1,0.20384484586609053,,54.9879
10,jet,2,0.1,0.5077326477772529,,27.3063
11,photon,0,0.1,0.008377038433172172,0.0,109.827
11,jet,0,0.1,0.6027003152408359,,174.787
11,jet,1,0.1,0.6199608768015523,,83.2754
11,jet,2,0.1,0.0,,41.7247
11,jet,3,0.1,0.6888960706687136,,40.8441
11,jet,4,0.1,0.17522782351902674,,31.1535
11,jet,5,0.1,0.07189964930809938,,26.8897
11,jet,6,0.1,0.06273939815082903,,25.9035
11,jet,7,0.1,0.04535851004344273,,23.249
11,jet,8,0.1,0.06002481936775472,,23.1271
12,photon,0,0.1,0.0,0.0,121.548
12,jet,0,0.1,0.6683054224669643,,77.2877
12,jet,1,0.1,0.7060072097080171,,68.1581
12,jet,2,0.1,0.0,,43.3697
12,jet,3,0.1,0.15416144591055458,,35.9303
12,jet,4,0.1,0.044127579996750696,,28.9293
12,jet,5,0.1,0.2002814513520447,,26.8963
12,jet,6,0.1,0.0,,21.0039
13,jet,0,0.1,0.9406547400342585,,193.237
13,jet,1,0.1,0.6560516835208574,,166.823
13,jet,2,0.1,0.17802386414742033,,35.1322
13,jet,3,0.1,0.1402872777017784,,33.4798
13,jet,4,0.1,0.0,,20.6409
14,photon,0,0.1,0.005651108709833233,0.0,200.819
14,jet,0,0.1,0.44820279091815873,,101.257
14,jet,1,0.1,0.20172879455209286,,46.7262
14,jet,2,0.1,0.7952067651791164,,21.6284
15,jet,0,0.1,0.7109131066550421,,86.025
17,photon,0,0.1,0.006497151037666979,0.0,210.954
17,photon,1,0.1,0.020865018077058487,0.0,55.9549
17,jet,0,0.1,0.9870508102875151,,202.459
17,jet,1,0.1,0.3215469185506349,,24.5404
18,photon,0,0.1,0.01319664098229749,0.0,77.1416
18,jet,0,0.1,0.3019948069723441,,124.205
18,jet,1,0.1,0.0140754475144903,,84.7291
18,jet,2,0.1,0.0,,47.49
18,jet,3,0.1,0.24262801368375325,,44.1984
18,jet,4,0.1,0.06720209574250532,,38.6307
18,jet,5,0.1,0.10923797644834154,,37.4411
18,jet,6,0.1,0.08163805053624845,,32.8952
18,jet,7,0.1,0.0,,32.8818
18,jet,8,0.1,0.09405315806953878,,32.8191
18,jet,9,0.1,0.1927455421789591,,32.8019
18,jet,10,0.1,0.23043130743925094,,32.4038
18,jet,11,0.1,0.08382954080937458,,29.356
18,jet,12,0.1,0.0,,28.9729
18,jet,13,0.1,0.03424850309763611,,28.893
18,jet,14,0.1,0.14636051508483836,,27.0868
18,jet,15,0.1,0.12342993321143592,,26.1422
18,jet,16,0.1,0.07691886419835041,,24.1028
18,jet,17,0.1,0.0,,24.0735
18,jet,18,0.1,0.03987899306276742,,24.073
18,jet,19,0.1,0.05353437705322804,,23.8953
18,jet,20,0.1,0.04506520200828925,,23.7416
18,jet,21,0.1,0.04488722678154143,,23.2369
18,jet,22,0.1,0.0,,22.2966
18,jet,23,0.1,0.20753518598468496,,22.0045
18,jet,24,0.1,0.2213197496399793,,21.4571
20,photon,0,0.1,0.01426063310968581,0.0,101.499
20,jet,0,0.1,0.47967838840784593,,70.7375
20,jet,1,0.1,0.04167791142459664,,43.0571
20,jet,2,0.1,0.8756533347181535,,32.7359
21,photon,0,0.1,0.04169572038196105,0.0,43.2819
21,jet,0,0.1,0.12737390733888465,,173.773
21,jet,1,0.1,0.9892531799080576,,141.828
21,jet,2,0.1,0.41196426617294324,,67.6222
21,jet,3,0.1,0.23092380520219652,,52.0088
21,jet,4,0.1,0.16395185509968105,,51.5444
21,jet,5,0.1,0.29514412261181977,,32.7603
21,jet,6,0.1,0.16792951160085462,,30.0021
21,jet,7,0.1,0.48036241387841144,,29.5077
21,jet,8,0.1,0.040198858735777325,,28.9854
21,jet,9,0.1,0.0,,26.8614
21,jet,10,0.1,0.1554733762630933,,23.7908
21,jet,11,0.1,0.2341312420813491,,22.889
21,jet,12,0.1,0.0,,22.1224
21,jet,13,0.1,0.08449798016196634,,21.0908
21,jet,14,0.1,0.0,,20.2973
22,photon,0,0.1,0.0,0.0,305.609
22,jet,0,0.1,0.23689267160838584,,243.505
22,jet,1,0.1,0.4229030273000448,,125.128
22,jet,2,0.1,0.8968056662643193,,87.818
22,jet,3,0.1,0.4420083963056256,,32.7525
22,jet,4,0.1,0.2801747191955226,,30.9468
22,jet,5,0.1,0.0,,30.514
22,jet,6,0.1,0.05546469739387417,,28.8973
22,jet,7,0.1,0.0,,23.1514
22,jet,8,0.1,0.14544393576393008,,21.0785
23,photon,0,0.1,0.009298515764910186,0.0,147.416
23,jet,0,0.1,0.8393960965086108,,77.9661
23,jet,1,0.1,0.03671300922002859,,63.2536
23,jet,2,0.1,0.3354134811916999,,31.8503
24,jet,0,0.1,0.09841603450729011,,133.537
24,jet,1,0.1,0.41555815428608034,,96.7994
24,jet,2,0.1,0.302761806589988,,86.5343
24,jet,3,0.1,0.20402125942997468,,62.2218
24,jet,4,0.1,0.03416989504198617,,33.7373
24,jet,5,0.1,0.07742330373607113,,32.8634
24,jet,6,0.1,0.044231318296259765,,30.8216
24,jet,7,0.1,0.0,,29.3707
24,jet,8,0.1,0.0,,29.3541
24,jet,9,0.1,0.0,,29.2235
24,jet,10,0.1,0.041003767955167074,,26.1415
24,jet,11,0.1,0.0,,24.3258
24,jet,12,0.1,0.04954837993312179,,23.4157
24,jet,13,0.1,0.10986965268272965,,21.7726
24,jet,14,0.1,0.0,,21.5236
24,jet,15,0.1,0.0,,20.8667
24,jet,16,0.1,0.07892075673312772,,20.5885
25,photon,0,0.1,0.007006881961453461,0.0,158.821
25,photon,1,0.1,0.0,0.0,27.0382
25,jet,0,0.1,0.822675853651186,,132.724
25,jet,1,0.1,0.8372372413107075,,22.1163
26,photon,0,0.1,0.0,0.0,38.0912
26,jet,0,0.1,0.0,,125.193
26,jet,1,0.1,0.5470161050017737,,70.475
26,jet,2,0.1,1.172306357201198,,58.768
27,jet,0,0.1,0.4531486813645506,,131.765
27,jet,1,0.1,0.013376214715409533,,108.05
27,jet,2,0.1,1.0682611107337727,,70.6704
27,jet,3,0.1,0.3638532897425419,,24.47
27,jet,4,0.1,0.3765017413944682,,23.6592
29,jet,0,0.1,0.1729504546645212,,106.892
29,jet,1,0.1,0.4181603244650144,,102.199
29,jet,2,0.1,0.02290671840599962,,59.6838
29,jet,3,0.1,0.04652078975634576,,56.6048
29,jet,4,0.1,0.057848309808049,,44.3707
29,jet,5,0.1,0.1438181987904157,,40.7082
29,jet,6,0.1,0.05342299974451894,,40.3161
29,jet,7,0.1,0.036878087641417735,,39.9172
29,jet,8,0.1,0.09949659078829479,,39.5106
29,jet,9,0.1,0.21089704880785953,,36.2667
29,jet,10,0.1,0.21908567896813247,,34.6246
29,jet,11,0.1,0.08841835878017289,,34.5426
29,jet,12,0.1,0.057717328275628796,,33.1112
29,jet,13,0.1,0.0535341985338485,,29.9969
29,jet,14,0.1,0.0635278416996682,,29.8976
29,jet,15,0.1,0.14785346553022058,,28.0289
29,jet,16,0.1,0.15122742563574115,,26.7837
29,jet,17,0.1,0.042646549986882075,,26.2999
29,jet,18,0.1,0.06678546310856835,,25.3094
29,jet,19,0.1,0.04372330960854093,,24.728
29,jet,20,0.1,0.17384500402935799,,23.0806
29,jet,21,0.1,0.27193564623244504,,22.4509
29,jet,22,0.1,0.18592865610916084,,21.6781
29,jet,23,0.1,0.0,,20.5874
29,jet,24,0.1,0.0,,20.5666
29,jet,25,0.1,0.048145894138799696,,20.5231
29,jet,26,0.1,0.045359082142327284,,20.221
30,photon,0,0.1,0.0,0.0,252.801
30,jet,0,0.1,0.7329671904201565,,144.47
30,jet,1,0.1,0.1201346935542798,,39.1407
30,jet,2,0.1,0.056440608217226365,,28.9173
30,jet,3,0.1,0.11233556498818172,,24.2421
30,jet,4,0.1,0.0,,21.9807
30,jet,5,0.1,0.0,,21.9384
30,jet,6,0.1,0.6812547743669544,,21.207
30,jet,7,0.1,0.8717152568012452,,20.6249
30,jet,8,0.1,0.06562031623770435,,20.1494
