ntracks_iso,ntracks_total,frac_kept
2,846,0.002364066193853428
1,846,0.001182033096926714
4,1109,0.0036068530207394047
1,743,0.0013458950201884253
1,498,0.002008032128514056
2,899,0.002224694104560623
1,829,0.0012062726176115801
2,911,0.0021953896816684962
0,905,0.0
1,571,0.0017513134851138354
1,571,0.0017513134851138354
3,1160,0.002586206896551724
3,789,0.0038022813688212928
0,722,0.0
1,450,0.0022222222222222222
2,450,0.0044444444444444444
2,1271,0.0015735641227380016
2,771,0.0025940337224383916
6,1124,0.005338078291814947
2,836,0.0023923444976076554
1,850,0.001176470588235294
5,618,0.008090614886731391
1,618,0.0016181229773462784
2,673,0.0029717682020802376
0,870,0.0
6,845,0.007100591715976331
1,744,0.0013440860215053765
4,733,0.005457025920873124
1,1039,0.0009624639076034649
0,870,0.0
1,610,0.001639344262295082
2,610,0.003278688524590164
1,835,0.0011976047904191617
0,724,0.0
1,1270,0.0007874015748031496
6,1001,0.005994005994005994
4,868,0.004608294930875576
3,984,0.003048780487804878
2,1061,0.001885014137606032
1,778,0.0012853470437017994
3,813,0.0036900369003690036
1,813,0.0012300123001230013
7,738,0.009485094850948509
2,738,0.0027100271002710027
2,492,0.0040650406504065045
5,1043,0.004793863854266539
4,926,0.004319654427645789
1,865,0.0011560693641618498
3,865,0.003468208092485549
4,414,0.00966183574879227
2,889,0.0022497187851518562
2,889,0.0022497187851518562
1,609,0.0016420361247947454
1,1080,0.000925925925925926
3,855,0.0035087719298245615
3,612,0.004901960784313725
2,612,0.0032679738562091504
2,1066,0.001876172607879925
4,1066,0.00375234521575985
1,848,0.0011792452830188679
2,565,0.0035398230088495575
3,739,0.0040595399188092015
3,739,0.0040595399188092015
0,560,0.0
1,814,0.0012285012285012285
0,917,0.0
4,917,0.004362050163576881
1,445,0.0022471910112359553
2,753,0.0026560424966799467
5,753,0.006640106241699867
4,753,0.005312084993359893
3,866,0.003464203233256351
1,1011,0.0009891196834817012
1,1011,0.0009891196834817012
2,804,0.0024875621890547263
1,804,0.0012437810945273632
1,629,0.001589825119236884
1,801,0.0012484394506866417
1,786,0.001272264631043257
3,822,0.0036496350364963502
5,902,0.005543237250554324
1,902,0.0011086474501108647
1,768,0.0013020833333333333
1,916,0.001091703056768559
0,920,0.0
1,925,0.001081081081081081
1,1024,0.0009765625
1,730,0.0013698630136986301
2,785,0.0025477707006369425
4,785,0.005095541401273885
3,810,0.003703703703703704
7,1017,0.00688298918387414
1,855,0.0011695906432748538
6,870,0.006896551724137931
0,1046,0.0
7,1046,0.006692160611854685
4,1102,0.003629764065335753
6,1102,0.0054446460980036296
3,968,0.0030991735537190084
0,813,0.0
1,813,0.0012300123001230013
0,704,0.0
1,704,0.0014204545454545455
6,735,0.00816326530612245
2,868,0.002304147465437788
3,868,0.0034562211981566822
3,764,0.003926701570680628
1,937,0.0010672358591248667
3,972,0.0030864197530864196
0,881,0.0
5,923,0.005417118093174431
1,793,0.0012610340479192938
2,510,0.00392156862745098
2,709,0.0028208744710860366
2,709,0.0028208744710860366
5,859,0.005820721769499418
0,859,0.0
3,813,0.0036900369003690036
4,852,0.004694835680751174
1,852,0.0011737089201877935
3,963,0.003115264797507788
4,1165,0.0034334763948497852
2,1117,0.0017905102954341987
2,964,0.002074688796680498
3,964,0.0031120331950207467
0,557,0.0
0,937,0.0
4,931,0.004296455424274973
1,767,0.001303780964797914
1,767,0.001303780964797914
1,877,0.0011402508551881414
3,1052,0.0028517110266159697
2,786,0.002544529262086514
3,786,0.003816793893129771
5,838,0.0059665871121718375
2,1044,0.0019157088122605363
4,869,0.004602991944764097
3,846,0.0035460992907801418
2,723,0.0027662517289073307
1,723,0.0013831258644536654
0,675,0.0
3,716,0.004189944134078212
2,716,0.002793296089385475
