fpr,tpr
0.0,0.0
0.03315217391304348,0.16433566433566432
0.03369565217391304,0.2202797202797203
0.034239130434782605,0.2867132867132867
0.034782608695652174,0.2972027972027972
0.035326086956521736,0.3321678321678322
0.035869565217391305,0.34265734265734266
0.03641304347826087,0.34615384615384615
0.03695652173913044,0.3811188811188811
0.0375,0.3811188811188811
0.03804347826086957,0.4160839160839161
0.03858695652173913,0.42657342657342656
0.0391304347826087,0.4405594405594406
0.03967391304347826,0.45104895104895104
0.04021739130434782,0.45104895104895104
0.04076086956521739,0.46503496503496505
0.041304347826086954,0.47202797202797203
0.04184782608695652,0.486013986013986
0.042391304347826085,0.493006993006993
0.042934782608695654,0.493006993006993
0.043478260869565216,0.4965034965034965
0.044021739130434785,0.5
0.04456521739130435,0.5034965034965035
0.045108695652173916,0.5104895104895105
0.04565217391304348,0.5104895104895105
0.04619565217391304,0.5314685314685315
0.04673913043478261,0.534965034965035
0.04728260869565217,0.5384615384615384
0.04782608695652174,0.548951048951049
0.0483695652173913,0.5559440559440559
0.04891304347826087,0.5629370629370629
0.049456521739130434,0.5629370629370629
0.05,0.5629370629370629
0.050543478260869565,0.5664335664335665
0.051086956521739134,0.5734265734265734
0.051630434782608696,0.5734265734265734
0.05217391304347826,0.5909090909090909
0.05271739130434783,0.5944055944055944
0.05326086956521739,0.5944055944055944
0.05380434782608696,0.5979020979020979
0.05434782608695652,0.6013986013986014
0.05489130434782609,0.6118881118881119
0.05543478260869565,0.6188811188811189
0.05597826086956522,0.6188811188811189
0.05652173913043478,0.6223776223776224
0.057065217391304345,0.6223776223776224
0.057608695652173914,0.6293706293706294
0.058152173913043476,0.6363636363636364
0.058695652173913045,0.6398601398601399
0.05923913043478261,0.6433566433566433
0.059782608695652176,0.6433566433566433
0.06032608695652174,0.6468531468531469
0.06086956521739131,0.6468531468531469
0.06141304347826087,0.6608391608391608
0.06195652173913044,0.6608391608391608
0.0625,0.6608391608391608
0.06304347826086956,0.6713286713286714
0.06358695652173912,0.6748251748251748
0.0641304347826087,0.6748251748251748
0.06467391304347826,0.6783216783216783
0.06521739130434782,0.6783216783216783
0.06576086956521739,0.6783216783216783
0.06630434782608696,0.6818181818181818
0.06684782608695652,0.6818181818181818
0.06739130434782609,0.6818181818181818
0.06793478260869565,0.6818181818181818
0.06847826086956521,0.6818181818181818
0.06902173913043479,0.6818181818181818
0.06956521739130435,0.6853146853146853
0.07010869565217391,0.6853146853146853
0.07065217391304347,0.6853146853146853
0.07119565217391305,0.6888111888111889
0.07173913043478261,0.6888111888111889
0.07228260869565217,0.6888111888111889
0.07282608695652174,0.6888111888111889
0.07336956521739131,0.6888111888111889
0.07391304347826087,0.6958041958041958
0.07445652173913044,0.6958041958041958
0.075,0.6958041958041958
0.07554347826086956,0.6958041958041958
0.07608695652173914,0.7062937062937062
0.0766304347826087,0.7097902097902098
0.07717391304347826,0.7097902097902098
0.07771739130434782,0.7097902097902098
0.0782608695652174,0.7097902097902098
0.07880434782608696,0.7097902097902098
0.07934782608695652,0.7167832167832168
0.07989130434782608,0.7167832167832168
0.08043478260869565,0.7167832167832168
0.08097826086956522,0.7167832167832168
0.08152173913043478,0.7237762237762237
0.08206521739130435,0.7237762237762237
0.08260869565217391,0.7237762237762237
0.08315217391304348,0.7237762237762237
0.08369565217391305,0.7272727272727273
0.08423913043478261,0.7272727272727273
0.08478260869565217,0.7307692307692307
0.08532608695652173,0.7307692307692307
0.08586956521739131,0.7307692307692307
0.08641304347826087,0.7342657342657343
0.08695652173913043,0.7342657342657343
0.0875,0.7377622377622378
0.08804347826086957,0.7412587412587412
0.08858695652173913,0.7412587412587412
0.0891304347826087,0.7412587412587412
0.08967391304347826,0.7412587412587412
0.09021739130434783,0.7412587412587412
0.0907608695652174,0.7517482517482518
0.09130434782608696,0.7517482517482518
0.09184782608695652,0.7552447552447552
0.09239130434782608,0.7552447552447552
0.09293478260869566,0.7587412587412588
0.09347826086956522,0.7657342657342657
0.09402173913043478,0.7692307692307693
0.09456521739130434,0.7762237762237763
0.09510869565217392,0.7762237762237763
0.09565217391304348,0.7762237762237763
0.09619565217391304,0.7797202797202797
0.0967391304347826,0.7797202797202797
0.09728260869565217,0.7832167832167832
0.09782608695652174,0.7867132867132867
0.0983695652173913,0.7902097902097902
0.09891304347826087,0.7902097902097902
0.09945652173913043,0.7902097902097902
0.1,0.7902097902097902
0.10054347826086957,0.7972027972027972
0.10108695652173913,0.7972027972027972
0.10163043478260869,0.8006993006993007
0.10217391304347827,0.8041958041958042
0.10271739130434783,0.8041958041958042
0.10326086956521739,0.8076923076923077
0.10380434782608695,0.8111888111888111
0.10434782608695652,0.8181818181818182
0.10489130434782609,0.8181818181818182
0.10543478260869565,0.8181818181818182
0.10597826086956522,0.8181818181818182
0.10652173913043478,0.8181818181818182
0.10706521739130435,0.8181818181818182
0.10760869565217392,0.8216783216783217
0.10815217391304348,0.8216783216783217
0.10869565217391304,0.8251748251748252
0.1092391304347826,0.8251748251748252
0.10978260869565218,0.8251748251748252
0.11032608695652174,0.8251748251748252
0.1108695652173913,0.8251748251748252
0.11141304347826086,0.8251748251748252
0.11195652173913044,0.8251748251748252
0.1125,0.8251748251748252
0.11304347826086956,0.8251748251748252
0.11358695652173913,0.8251748251748252
0.11413043478260869,0.8251748251748252
0.11467391304347826,0.8251748251748252
0.11521739130434783,0.8251748251748252
0.11576086956521739,0.8251748251748252
0.11630434782608695,0.8286713286713286
0.11684782608695653,0.8286713286713286
0.11739130434782609,0.8286713286713286
0.11793478260869565,0.8321678321678322
0.11847826086956521,0.8321678321678322
0.11902173913043479,0.8356643356643356
0.11956521739130435,0.8356643356643356
0.12010869565217391,0.8391608391608392
0.12065217391304348,0.8426573426573427
0.12119565217391304,0.8426573426573427
0.12173913043478261,0.8531468531468531
0.12228260869565218,0.8531468531468531
0.12282608695652174,0.8531468531468531
0.1233695652173913,0.8531468531468531
0.12391304347826088,0.8566433566433567
0.12445652173913044,0.8601398601398601
0.125,0.8636363636363636
0.12554347826086956,0.8636363636363636
0.12608695652173912,0.8636363636363636
0.1266304347826087,0.8636363636363636
0.12717391304347825,0.8636363636363636
0.12771739130434784,0.8741258741258742
0.1282608695652174,0.8741258741258742
0.12880434782608696,0.8776223776223776
0.12934782608695652,0.8776223776223776
0.1298913043478261,0.8811188811188811
0.13043478260869565,0.8811188811188811
0.1309782608695652,0.8811188811188811
0.13152173913043477,0.8846153846153846
0.13206521739130433,0.8951048951048951
0.13260869565217392,0.8986013986013986
0.1331521739130435,0.8986013986013986
0.13369565217391305,0.8986013986013986
0.1342391304347826,0.8986013986013986
0.13478260869565217,0.8986013986013986
0.13532608695652174,0.8986013986013986
0.1358695652173913,0.9020979020979021
0.13641304347826086,0.9020979020979021
0.13695652173913042,0.9020979020979021
0.1375,0.9055944055944056
0.13804347826086957,0.9055944055944056
0.13858695652173914,0.9090909090909091
0.1391304347826087,0.9090909090909091
0.13967391304347826,0.9090909090909091
0.14021739130434782,0.9090909090909091
0.14076086956521738,0.9090909090909091
0.14130434782608695,0.9090909090909091
0.14184782608695654,0.9090909090909091
0.1423913043478261,0.9090909090909091
0.14293478260869566,0.9090909090909091
0.14347826086956522,0.9090909090909091
0.14402173913043478,0.9125874125874126
0.14456521739130435,0.916083916083916
0.1451086956521739,0.916083916083916
0.14565217391304347,0.916083916083916
0.14619565217391303,0.916083916083916
0.14673913043478262,0.9195804195804196
0.14728260869565218,0.9195804195804196
0.14782608695652175,0.9195804195804196
0.1483695652173913,0.9195804195804196
0.14891304347826087,0.9195804195804196
0.14945652173913043,0.9195804195804196
0.15,0.9195804195804196
0.15054347826086956,0.9195804195804196
0.15108695652173912,0.9195804195804196
0.1516304347826087,0.9195804195804196
0.15217391304347827,0.9195804195804196
0.15271739130434783,0.9195804195804196
0.1532608695652174,0.9195804195804196
0.15380434782608696,0.9195804195804196
0.15434782608695652,0.9195804195804196
0.15489130434782608,0.9195804195804196
0.15543478260869564,0.9195804195804196
0.1559782608695652,0.9195804195804196
0.1565217391304348,0.9195804195804196
0.15706521739130436,0.9195804195804196
0.15760869565217392,0.9230769230769231
0.15815217391304348,0.9265734265734266
0.15869565217391304,0.9265734265734266
0.1592391304347826,0.9265734265734266
0.15978260869565217,0.9265734265734266
0.16032608695652173,0.9265734265734266
0.1608695652173913,0.9265734265734266
0.16141304347826088,0.9265734265734266
0.16195652173913044,0.9265734265734266
0.1625,0.9265734265734266
0.16304347826086957,0.9265734265734266
0.16358695652173913,0.9265734265734266
0.1641304347826087,0.9265734265734266
0.16467391304347825,0.9265734265734266
0.16521739130434782,0.9265734265734266
0.16576086956521738,0.9265734265734266
0.16630434782608697,0.9265734265734266
0.16684782608695653,0.9265734265734266
0.1673913043478261,0.9265734265734266
0.16793478260869565,0.9265734265734266
0.16847826086956522,0.9265734265734266
0.16902173913043478,0.9265734265734266
0.16956521739130434,0.9265734265734266
0.1701086956521739,0.9265734265734266
0.17065217391304346,0.9265734265734266
0.17119565217391305,0.9265734265734266
0.17173913043478262,0.9265734265734266
0.17228260869565218,0.9265734265734266
0.17282608695652174,0.9265734265734266
0.1733695652173913,0.9265734265734266
0.17391304347826086,0.9300699300699301
0.17445652173913043,0.9300699300699301
0.175,0.9300699300699301
0.17554347826086958,0.9300699300699301
0.17608695652173914,0.9300699300699301
0.1766304347826087,0.9300699300699301
0.17717391304347826,0.9300699300699301
0.17771739130434783,0.9300699300699301
0.1782608695652174,0.9335664335664335
0.17880434782608695,0.9335664335664335
0.1793478260869565,0.9335664335664335
0.17989130434782608,0.9335664335664335
0.18043478260869567,0.9335664335664335
0.18097826086956523,0.9335664335664335
0.1815217391304348,0.9335664335664335
0.18206521739130435,0.9335664335664335
0.1826086956521739,0.9335664335664335
0.18315217391304348,0.9335664335664335
0.18369565217391304,0.9335664335664335
0.1842391304347826,0.9335664335664335
0.18478260869565216,0.9335664335664335
0.18532608695652175,0.9335664335664335
0.1858695652173913,0.9335664335664335
0.18641304347826088,0.9335664335664335
0.18695652173913044,0.9335664335664335
0.1875,0.9335664335664335
0.18804347826086956,0.9335664335664335
0.18858695652173912,0.9370629370629371
0.1891304347826087,0.9370629370629371
0.18967391304347825,0.9370629370629371
0.19021739130434784,0.9370629370629371
0.1907608695652174,0.9370629370629371
0.19130434782608696,0.9405594405594405
0.19184782608695652,0.9405594405594405
0.1923913043478261,0.9405594405594405
0.19293478260869565,0.9405594405594405
0.1934782608695652,0.9405594405594405
0.19402173913043477,0.9405594405594405
0.19456521739130433,0.9440559440559441
0.19510869565217392,0.9440559440559441
0.1956521739130435,0.9440559440559441
0.19619565217391305,0.9440559440559441
0.1967391304347826,0.9440559440559441
0.19728260869565217,0.9440559440559441
0.19782608695652174,0.9440559440559441
0.1983695652173913,0.9440559440559441
0.19891304347826086,0.9440559440559441
0.19945652173913042,0.9440559440559441
0.2,0.9440559440559441
0.20054347826086957,0.9440559440559441
0.20108695652173914,0.9440559440559441
0.2016304347826087,0.9440559440559441
0.20217391304347826,0.9440559440559441
0.20271739130434782,0.9440559440559441
0.20326086956521738,0.9440559440559441
0.20380434782608695,0.9440559440559441
0.20434782608695654,0.9440559440559441
0.2048913043478261,0.9440559440559441
0.20543478260869566,0.9475524475524476
0.20597826086956522,0.9475524475524476
0.20652173913043478,0.9475524475524476
0.20706521739130435,0.9475524475524476
0.2076086956521739,0.9475524475524476
0.20815217391304347,0.9475524475524476
