event_id,object,index,iso_dr,iso,conversionType,obj_pt
1,photon,0,0.15,0.03788960638937809,0.0,82.7874
1,photon,1,0.15,0.03531186096558709,0.0,82.1552
1,jet,0,0.15,1.7770430689109626,,28.3801
1,jet,1,0.15,0.11512908206704474,,20.7891
1,jet,2,0.15,0.04744997762885061,,20.7857
1,jet,3,0.15,0.05771423738258239,,20.0992
2,photon,0,0.15,0.010213491447081778,0.0,211.156
2,jet,0,0.15,0.8208490530028322,,130.993
2,jet,1,0.15,0.24013830230373082,,53.5349
2,jet,2,0.15,0.09408656282636757,,35.7151
2,jet,3,0.15,0.19763960852043755,,33.8715
2,jet,4,0.15,0.05924298375184639,,27.08
2,jet,5,0.15,0.12885668582583235,,22.1304
2,jet,6,0.15,0.3251946982040533,,21.8492
2,jet,7,0.15,0.047685255991361135,,21.5769
2,jet,8,0.15,0.2941290067736603,,20.5059
3,jet,0,0.15,0.9589225044014861,,169.829
3,jet,1,0.15,0.8808290833163333,,83.333
3,jet,2,0.15,0.0,,44.3287
3,jet,3,0.15,0.03461011343004548,,27.8145
3,jet,4,0.15,0.4827301610322745,,22.0639
4,photon,0,0.15,0.09188196876639089,0.0,35.4618
4,jet,0,0.15,0.07371423717024661,,37.6683
4,jet,1,0.15,0.43266309688048993,,20.1506
5,photon,0,0.15,0.04246044110366846,0.0,49.4895
5,jet,0,0.15,1.190312812675783,,80.3548
5,jet,1,0.15,0.10743405588926612,,22.974
6,photon,0,0.15,0.0,0.0,70.5529
6,jet,0,0.15,0.8635622739010197,,65.4857
6,jet,1,0.15,0.1138439013977317,,43.0984
6,jet,2,0.15,0.42033702787555893,,25.2264
6,jet,3,0.15,0.22638383303549758,,22.6635
6,jet,4,0.15,0.33671651256868723,,22.0747
7,photon,0,0.15,0.027008024534026162,0.0,72.9762
7,jet,0,0.15,1.0764450540656567,,66.8539
7,jet,1,0.15,0.5647367802941333,,52.7924
7,jet,2,0.15,0.1052767883159591,,33.6322
7,jet,3,0.15,0.40447912866746577,,26.8646
7,jet,4,0.15,0.2002304963782189,,23.4277
7,jet,5,0.15,0.2964526827661609,,21.8599
8,photon,0,0.15,0.03657659515307158,0.0,64.0158
8,jet,0,0.15,0.8006558882117844,,71.2347
8,jet,1,0.15,1.0928108679313717,,57.3467
8,jet,2,0.15,0.2620846983546056,,32.5697
8,jet,3,0.15,0.3245716558097258,,26.404
8,jet,4,0.15,0.19944917890863836,,22.1778
8,jet,5,0.15,0.1344853961451903,,20.3953
9,photon,0,0.15,0.01246693228332097,0.0,89.9291
9,jet,0,0.15,0.46710602807722756,,131.352
9,jet,1,0.15,1.0154740307676644,,117.851
9,jet,2,0.15,0.38246935129101084,,60.5572
10,photon,0,0.15,0.011859898180475876,0.0,130.034
10,photon,1,0.15,0.0,0.0,60.5701
10,jet,0,0.15,0.8592292224201595,,87.1769
10,jet,1,0.15,0.20384484586609053,,54.9879
10,jet,2,0.15,0.9134141205509352,,27.3063
11,photon,0,0.15,0.017422473526546293,0.0,109.827
11,jet,0,0.15,0.7432324486374845,,174.787
11,jet,1,0.15,0.6651563847186563,,83.2754
11,jet,2,0.15,0.06728484566695507,,41.7247
11,jet,3,0.15,0.7713260911612694,,40.8441
11,jet,4,0.15,0.3034281862391064,,31.1535
11,jet,5,0.15,0.1101704370074787,,26.8897
11,jet,6,0.15,0.10515876232941494,,25.9035
11,jet,7,0.15,0.04535851004344273,,23.249
11,jet,8,0.15,0.16509117009914775,,23.1271
12,photon,0,0.15,0.008792411228485866,0.0,121.548
12,jet,0,0.15,0.6934179306668461,,77.2877
12,jet,1,0.15,0.8316285225086967,,68.1581
12,jet,2,0.15,0.20998713387457144,,43.3697
12,jet,3,0.15,0.25110747753289003,,35.9303
12,jet,4,0.15,0.1616852118786144,,28.9293
12,jet,5,0.15,0.49701594643129354,,26.8963
12,jet,6,0.15,0.0,,21.0039
13,jet,0,0.15,0.9521543493223349,,193.237
13,jet,1,0.15,0.666076320411454,,166.823
13,jet,2,0.15,0.2194955055476173,,35.1322
13,jet,3,0.15,0.2509471681431789,,33.4798
13,jet,4,0.15,0.0,,20.6409
14,photon,0,0.15,0.011467938790652278,0.0,200.819
14,jet,0,0.15,0.5802375144434458,,101.257
14,jet,1,0.15,0.34654626312432857,,46.7262
14,jet,2,0.15,0.9372117216252707,,21.6284
15,jet,0,0.15,0.7109131066550421,,86.025
17,photon,0,0.15,0.006497151037666979,0.0,210.954
17,photon,1,0.15,0.04477534585889707,0.0,55.9549
17,jet,0,0.15,0.9870508102875151,,202.459
17,jet,1,0.15,0.6527081873156102,,24.5404
18,photon,0,0.15,0.02487945544297759,0.0,77.1416
18,jet,0,0.15,0.3499857091099392,,124.205
18,jet,1,0.15,0.04377988200039892,,84.7291
18,jet,2,0.15,0.28653712360496947,,47.49
18,jet,3,0.15,0.27338998696785405,,44.1984
18,jet,4,0.15,0.1039583543658282,,38.6307
18,jet,5,0.15,0.23772298356618798,,37.4411
18,jet,6,0.15,0.2025246844524429,,32.8952
18,jet,7,0.15,0.040306187617466196,,32.8818
18,jet,8,0.15,0.20933633158739878,,32.8191
18,jet,9,0.15,0.2246985692901935,,32.8019
18,jet,10,0.15,0.25527746745752045,,32.4038
18,jet,11,0.15,0.35021869464504696,,29.356
18,jet,12,0.15,0.33734351756296405,,28.9729
18,jet,13,0.15,0.11082068321046619,,28.893
18,jet,14,0.15,0.19213336385250382,,27.0868
18,jet,15,0.15,0.2564818569209937,,26.1422
18,jet,16,0.15,0.18996174718289993,,24.1028
18,jet,17,0.15,0.040492491744033896,,24.0735
18,jet,18,0.15,0.37272575084119136,,24.073
18,jet,19,0.15,0.2467531271840069,,23.8953
18,jet,20,0.15,0.11277630825218182,,23.7416
18,jet,21,0.15,0.2991115424174481,,23.2369
18,jet,22,0.15,0.1733793493178332,,22.2966
18,jet,23,0.15,0.20753518598468496,,22.0045
18,jet,24,0.15,0.513592703580633,,21.4571
20,photon,0,0.15,0.05214337087064898,0.0,101.499
20,jet,0,0.15,0.6236648171054958,,70.7375
20,jet,1,0.15,0.49376959897438516,,43.0571
20,jet,2,0.15,1.1697045140045028,,32.7359
21,photon,0,0.15,0.5812529949008708,0.0,43.2819
21,jet,0,0.15,0.13891961351878598,,173.773
21,jet,1,0.15,1.0159800956087652,,141.828
21,jet,2,0.15,0.49987504103681935,,67.6222
21,jet,3,0.15,0.27451815846549044,,52.0088
21,jet,4,0.15,0.4048994653153397,,51.5444
21,jet,5,0.15,0.453987906093656,,32.7603
21,jet,6,0.15,0.2433704307365151,,30.0021
21,jet,7,0.15,0.573191065382934,,29.5077
21,jet,8,0.15,0.5724858376975994,,28.9854
