ntracks_iso,ntracks_total,frac_kept
29,1749,0.016580903373356205
21,1749,0.012006861063464836
21,1749,0.012006861063464836
27,1749,0.015437392795883362
30,2191,0.013692377909630305
33,2191,0.015061615700593337
34,2191,0.015518028297581013
39,2191,0.017800091282519397
41,2191,0.018712916476494753
34,2191,0.015518028297581013
37,2191,0.016887266088544045
41,2191,0.018712916476494753
24,2191,0.010953902327704245
14,1499,0.009339559706470981
29,1499,0.019346230820547032
16,1499,0.01067378252168112
19,1499,0.012675116744496331
31,1499,0.02068045363575717
17,1532,0.011096605744125326
27,1532,0.01762402088772846
30,1010,0.0297029702970297
12,1010,0.011881188118811881
47,1808,0.025995575221238937
28,1808,0.015486725663716814
18,1808,0.00995575221238938
25,1808,0.013827433628318585
32,1808,0.017699115044247787
31,1649,0.01879927228623408
19,1649,0.011522134627046696
15,1649,0.009096422073984234
28,1649,0.016979987871437233
27,1649,0.01637355973317162
20,1649,0.01212856276531231
30,1772,0.016930022573363433
26,1772,0.014672686230248307
37,1772,0.0208803611738149
20,1772,0.011286681715575621
21,1772,0.011851015801354402
26,1772,0.014672686230248307
30,1824,0.01644736842105263
23,1824,0.012609649122807017
22,1824,0.01206140350877193
21,1241,0.016921837228041903
31,1241,0.0249798549556809
30,1241,0.024174053182917002
51,2271,0.022457067371202115
38,2271,0.01673271686481726
36,2271,0.015852047556142668
28,2271,0.012329370321444297
35,2271,0.015411712901805373
25,2271,0.011008366358432409
26,2271,0.011448701012769706
30,2271,0.013210039630118891
25,2271,0.011008366358432409
28,1540,0.01818181818181818
32,1540,0.02077922077922078
25,1540,0.016233766233766232
31,1540,0.02012987012987013
26,1540,0.016883116883116882
36,1540,0.023376623376623377
21,1540,0.013636363636363636
25,1807,0.01383508577753182
31,1807,0.01715550636413946
20,1807,0.011068068622025456
32,1807,0.01770890979524073
13,1807,0.007194244604316547
28,1489,0.01880456682337139
26,1489,0.017461383478844864
28,1489,0.01880456682337139
27,1628,0.016584766584766583
25,1005,0.024875621890547265
18,1005,0.01791044776119403
50,2507,0.01994415636218588
25,2507,0.00997207818109294
44,2507,0.017550857598723574
34,2507,0.013562026326286399
29,2507,0.011567610690067811
43,2507,0.017151974471479856
39,2507,0.015556441962504986
34,2507,0.013562026326286399
36,2507,0.014359792580773833
46,2507,0.01834862385321101
45,2507,0.017949740725967292
42,2507,0.016753091344236137
44,2507,0.017550857598723574
28,2507,0.011168727562824093
44,2507,0.017550857598723574
35,2507,0.013960909453530115
29,2507,0.011567610690067811
27,2507,0.010769844435580374
29,2507,0.011567610690067811
33,2507,0.01316314319904268
31,2507,0.012365376944555246
31,2507,0.012365376944555246
35,2507,0.013960909453530115
35,2507,0.013960909453530115
38,2507,0.015157558835261268
29,1544,0.01878238341968912
32,1544,0.02072538860103627
34,1544,0.022020725388601035
37,2190,0.016894977168949773
37,2190,0.016894977168949773
39,2190,0.01780821917808219
43,2190,0.019634703196347032
38,2190,0.017351598173515982
40,2190,0.0182648401826484
44,2190,0.02009132420091324
35,2190,0.01598173515981735
42,2190,0.019178082191780823
20,2190,0.0091324200913242
23,2190,0.010502283105022832
35,2190,0.01598173515981735
27,2190,0.012328767123287671
28,2190,0.012785388127853882
34,2190,0.015525114155251141
31,1731,0.017908723281340265
34,1731,0.019641825534373193
19,1731,0.01097631426920855
35,1731,0.020219526285384173
28,1731,0.016175621028307337
24,1731,0.01386481802426343
38,1731,0.0219526285384171
31,1731,0.017908723281340265
23,1731,0.013287117273252455
29,1719,0.01687027341477603
32,1719,0.01861547411285631
28,1719,0.016288539848749273
29,1706,0.016998827667057445
27,1706,0.015826494724501757
24,1706,0.01406799531066823
28,1706,0.016412661195779603
29,1706,0.016998827667057445
15,1706,0.008792497069167644
23,1706,0.013481828839390387
18,1706,0.010550996483001172
22,1706,0.012895662368112544
27,1706,0.015826494724501757
22,1706,0.012895662368112544
17,1706,0.00996483001172333
29,1706,0.016998827667057445
25,1706,0.014654161781946073
19,1706,0.011137162954279016
22,1706,0.012895662368112544
22,1706,0.012895662368112544
26,1333,0.019504876219054765
17,1333,0.012753188297074268
20,1404,0.014245014245014245
27,1404,0.019230769230769232
16,1404,0.011396011396011397
35,1882,0.018597236981934114
29,1882,0.015409139213602551
28,1882,0.01487778958554729
36,1882,0.019128586609989374
31,1882,0.01647183846971307
32,2141,0.014946286781877626
35,2141,0.016347501167678656
30,2141,0.014012143858010275
29,2141,0.0135450723960766
30,2141,0.014012143858010275
44,2141,0.020551144325081736
27,2141,0.012610929472209247
34,2141,0.015880429705744978
33,2141,0.015413358243811303
28,2141,0.013078000934142924
26,2141,0.012143858010275572
30,2141,0.014012143858010275
24,2141,0.011209715086408221
26,2141,0.012143858010275572
16,2141,0.007473143390938813
29,2141,0.0135450723960766
31,2141,0.014479215319943952
36,2141,0.01681457262961233
26,2141,0.012143858010275572
27,2141,0.012610929472209247
27,2141,0.012610929472209247
34,2141,0.015880429705744978
25,2141,0.011676786548341896
37,2141,0.017281644091546006
28,2141,0.013078000934142924
26,2141,0.012143858010275572
24,2141,0.011209715086408221
29,1783,0.016264722378014584
37,1783,0.02075154234436343
23,1783,0.012899607403252944
30,1783,0.01682557487380819
28,1783,0.015703869882220976
19,1783,0.01065619742007852
27,1783,0.01514301738642737
30,1783,0.01682557487380819
29,1783,0.016264722378014584
23,1720,0.013372093023255814
34,1463,0.02323991797676008
18,1463,0.012303485987696514
24,1463,0.016404647983595352
23,1463,0.01572112098427888
23,1463,0.01572112098427888
24,1463,0.016404647983595352
23,1385,0.01660649819494585
31,1385,0.022382671480144403
20,1385,0.01444043321299639
28,1385,0.020216606498194945
23,1385,0.01660649819494585
49,1925,0.025454545454545455
31,1925,0.016103896103896103
28,1925,0.014545454545454545
28,1925,0.014545454545454545
29,1925,0.015064935064935066
20,1925,0.01038961038961039
29,1925,0.015064935064935066
24,1925,0.012467532467532468
20,1925,0.01038961038961039
33,1925,0.017142857142857144
16,1925,0.008311688311688312
29,1925,0.015064935064935066
25,1925,0.012987012987012988
25,1925,0.012987012987012988
23,1925,0.011948051948051949
25,1925,0.012987012987012988
30,1925,0.015584415584415584
33,1753,0.018824871648602397
31,1753,0.017683970336565887
30,1753,0.017113519680547633
25,1753,0.01426126640045636
16,1218,0.013136288998357963
25,1218,0.020525451559934318
28,1218,0.022988505747126436
29,1607,0.01804604853764779
19,1607,0.011823273179838207
21,1607,0.013067828251400125
26,1607,0.016179215930304917
13,1607,0.008089607965152458
21,1607,0.013067828251400125
22,1607,0.013690105787181083
28,1607,0.017423771001866834
27,1489,0.018132975151108125
25,1489,0.0167897918065816
35,1489,0.02350570852921424
26,1489,0.017461383478844864
18,1489,0.01208865010073875
34,2461,0.01381552214546932
33,2461,0.013409183258837871
49,2461,0.019910605444941082
36,2461,0.014628199918732222
37,2461,0.015034538805363673
43,2461,0.017472572125152377
42,2461,0.017066233238520925
38,2461,0.015440877691995123
51,2461,0.02072328321820398
33,2461,0.013409183258837871
40,2461,0.016253555465258026
31,2461,0.01259650548557497
28,1981,0.014134275618374558
31,1981,0.015648662291771833
36,1981,0.01817264008076729
28,1981,0.014134275618374558
29,1680,0.017261904761904763
34,1680,0.02023809523809524
35,1680,0.020833333333333332
33,1680,0.019642857142857142
27,1680,0.01607142857142857
25,1680,0.01488095238095238
23,1680,0.01369047619047619
37,1995,0.018546365914786967
40,1995,0.020050125313283207
34,1995,0.017042606516290727
40,1995,0.020050125313283207
29,1995,0.014536340852130326
28,1995,0.014035087719298246
37,1995,0.018546365914786967
36,1995,0.01804511278195489
40,1995,0.020050125313283207
19,1995,0.009523809523809525
20,1995,0.010025062656641603
26,1995,0.013032581453634085
25,1995,0.012531328320802004
37,1995,0.018546365914786967
20,2136,0.009363295880149813
48,2136,0.02247191011235955
36,2136,0.016853932584269662
30,2136,0.014044943820224719
26,2136,0.012172284644194757
28,2136,0.013108614232209739
32,2136,0.0149812734082397
26,2136,0.012172284644194757
26,2136,0.012172284644194757
30,2136,0.014044943820224719
25,2136,0.011704119850187267
31,2136,0.01451310861423221
33,2136,0.01544943820224719
27,2136,0.012640449438202247
31,2136,0.01451310861423221
25,2136,0.011704119850187267
32,2136,0.0149812734082397
27,2136,0.012640449438202247
29,2136,0.013576779026217229
33,2136,0.01544943820224719
37,2136,0.017322097378277154
31,2136,0.01451310861423221
20,1569,0.012746972594008922
22,1569,0.014021669853409816
34,1569,0.021669853409815167
32,1591,0.02011313639220616
27,1591,0.01697045883092395
20,1591,0.01257071024512885
23,1591,0.014456316781898177
33,1443,0.02286902286902287
31,1443,0.021483021483021482
25,1443,0.017325017325017324
24,1443,0.016632016632016633
13,1100,0.011818181818181818
21,1100,0.019090909090909092
24,1100,0.02181818181818182
20,1100,0.01818181818181818
25,1100,0.022727272727272728
23,1100,0.02090909090909091
13,1100,0.011818181818181818
30,1614,0.01858736059479554
23,1614,0.014250309789343246
37,1614,0.02292441140024783
30,1614,0.01858736059479554
23,1614,0.014250309789343246
31,1614,0.019206939281288724
29,1614,0.017967781908302356
46,1972,0.02332657200811359
44,1972,0.02231237322515213
48,1972,0.02434077079107505
25,1972,0.012677484787018255
40,1972,0.02028397565922921
14,1972,0.007099391480730223
28,1972,0.014198782961460446
25,1972,0.012677484787018255
39,1972,0.01977687626774848
25,1972,0.012677484787018255
17,1972,0.008620689655172414
19,1972,0.009634888438133874
26,1972,0.013184584178498986
26,1972,0.013184584178498986
29,1972,0.014705882352941176
25,1972,0.012677484787018255
29,1972,0.014705882352941176
33,1972,0.016734279918864097
19,1972,0.009634888438133874
21,1972,0.010649087221095335
20,1972,0.010141987829614604
23,1972,0.011663286004056795
31,1972,0.015720081135902637
24,1972,0.012170385395537525
34,1832,0.018558951965065504
32,1832,0.017467248908296942
22,1832,0.012008733624454149
35,1832,0.01910480349344978
33,1832,0.018013100436681223
34,1832,0.018558951965065504
33,1832,0.018013100436681223
33,1777,0.018570624648283626
34,1777,0.019133370849746763
31,1777,0.017445132245357344
20,1777,0.011254924029262802
17,1777,0.009566685424873381
22,1777,0.012380416432189083
19,1777,0.010692177827799663
25,1777,0.014068655036578503
16,921,0.01737242128121607
20,921,0.021715526601520086
23,1733,0.013271783035199077
36,1733,0.0207732256203116
32,1733,0.018465089440276975
16,1733,0.009232544720138488
27,1733,0.015579919215233698
27,1733,0.015579919215233698
27,1733,0.015579919215233698
20,1733,0.01154068090017311
27,1733,0.015579919215233698
30,1733,0.017311021350259664
23,1733,0.013271783035199077
25,1733,0.014425851125216388
24,1733,0.013848817080207732
39,1183,0.03296703296703297
15,1183,0.01267962806424345
26,1183,0.02197802197802198
17,1183,0.014370245139475908
28,2092,0.01338432122370937
47,2092,0.022466539196940728
31,2092,0.014818355640535373
37,2092,0.01768642447418738
29,2092,0.013862332695984704
36,2092,0.017208413001912046
29,2092,0.013862332695984704
21,2092,0.010038240917782026
26,1735,0.014985590778097982
38,1735,0.02190201729106628
25,1735,0.01440922190201729
32,1735,0.018443804034582133
21,1735,0.012103746397694525
26,1735,0.014985590778097982
33,1735,0.019020172910662825
34,1735,0.019596541786743516
28,1735,0.016138328530259365
20,1735,0.011527377521613832
29,1735,0.016714697406340056
26,1735,0.014985590778097982
20,1281,0.0156128024980484
24,1281,0.01873536299765808
37,2101,0.017610661589719183
27,2101,0.01285102332222751
42,2101,0.019990480723465015
34,2101,0.01618277010947168
23,2101,0.010947168015230843
29,2101,0.013802950975725845
32,2101,0.015230842455973346
