ntracks_iso,ntracks_total,frac_kept
19,1749,0.010863350485991996
19,1749,0.010863350485991996
27,2191,0.012323140118667275
17,1532,0.011096605744125326
25,1010,0.024752475247524754
21,1808,0.011615044247787611
17,1649,0.010309278350515464
32,1772,0.01805869074492099
28,1824,0.015350877192982455
14,1241,0.011281224818694601
13,1241,0.010475423045930701
41,2271,0.01805372082782915
23,1540,0.014935064935064935
17,1489,0.011417058428475487
13,1005,0.012935323383084577
18,1005,0.01791044776119403
39,2507,0.015556441962504986
16,1544,0.010362694300518135
31,2190,0.014155251141552512
26,1731,0.015020219526285385
24,1719,0.013961605584642234
21,1333,0.015753938484621154
16,1333,0.012003000750187547
11,1404,0.007834757834757835
17,1783,0.009534492428491307
23,1720,0.013372093023255814
19,1463,0.012987012987012988
22,1385,0.01588447653429603
18,1925,0.00935064935064935
25,1753,0.01426126640045636
25,1218,0.020525451559934318
25,1218,0.020525451559934318
25,1607,0.015556938394523958
13,1489,0.008730691739422432
33,2461,0.013409183258837871
31,1981,0.015648662291771833
27,1680,0.01607142857142857
43,1995,0.02155388471177945
36,2136,0.016853932584269662
27,1569,0.017208413001912046
24,1591,0.01508485229415462
15,1591,0.009428032683846637
28,1443,0.019404019404019403
20,1443,0.01386001386001386
13,1100,0.011818181818181818
22,1972,0.011156186612576065
29,1832,0.015829694323144104
26,1777,0.014631401238041642
23,1777,0.012943162633652222
19,921,0.02062975027144408
22,1733,0.012694748990190421
24,1733,0.013848817080207732
10,1183,0.0084530853761623
30,2092,0.014340344168260038
29,1735,0.016714697406340056
21,1281,0.01639344262295082
16,1281,0.01249024199843872
37,2101,0.017610661589719183
31,2101,0.014754878629224179
29,1698,0.01707891637220259
19,1190,0.015966386554621848
22,1464,0.015027322404371584
16,1464,0.01092896174863388
10,1194,0.008375209380234505
15,1574,0.009529860228716646
27,1801,0.014991671293725709
35,1801,0.01943364797334814
11,978,0.011247443762781187
29,1540,0.01883116883116883
31,1518,0.020421607378129116
24,1518,0.015810276679841896
21,1634,0.012851897184822521
20,1937,0.010325245224574084
25,1937,0.012906556530717605
23,1564,0.014705882352941176
29,1564,0.01854219948849105
18,1358,0.013254786450662739
27,1525,0.017704918032786884
22,1561,0.014093529788597053
37,1576,0.023477157360406092
36,1821,0.019769357495881382
18,1821,0.009884678747940691
31,1513,0.020489094514210177
21,1798,0.01167964404894327
17,1759,0.009664582148948267
30,1887,0.01589825119236884
14,1933,0.007242628039317123
16,1509,0.010603048376408217
25,1562,0.016005121638924456
36,1562,0.023047375160051217
23,1613,0.01425914445133292
42,1958,0.021450459652706845
27,1719,0.015706806282722512
27,1696,0.015919811320754717
25,2016,0.01240079365079365
