event_id,object,index,iso_dr,iso,conversionType,obj_pt
1,photon,0,0.2,0.05545457400522301,0.0,82.7874
1,photon,1,0.2,0.0376376662706682,0.0,82.1552
1,jet,0,0.2,1.913551749289115,,28.3801
1,jet,1,0.2,0.11512908206704474,,20.7891
1,jet,2,0.2,0.2387434630539265,,20.7857
1,jet,3,0.2,0.19033692883298836,,20.0992
2,photon,0,0.2,0.0427520411449355,0.0,211.156
2,jet,0,0.2,0.8400678662218591,,130.993
2,jet,1,0.2,0.3913852458863284,,53.5349
2,jet,2,0.2,0.20693572186554146,,35.7151
2,jet,3,0.2,0.40065128500361663,,33.8715
2,jet,4,0.2,0.4308589364844904,,27.08
2,jet,5,0.2,0.2136012001590572,,22.1304
2,jet,6,0.2,0.39750196803544297,,21.8492
2,jet,7,0.2,0.29365293438816514,,21.5769
2,jet,8,0.2,0.35124622669573147,,20.5059
3,jet,0,0.2,0.9594877200007067,,169.829
3,jet,1,0.2,0.8683545534182134,,83.333
3,jet,2,0.2,0.0,,44.3287
3,jet,3,0.2,0.0,,27.8145
3,jet,4,0.2,0.6974628238887957,,22.0639
4,photon,0,0.2,0.09188196876639089,0.0,35.4618
4,jet,0,0.2,0.1389457448305339,,37.6683
4,jet,1,0.2,1.3406767044157493,,20.1506
5,photon,0,0.2,0.08809020095171703,0.0,49.4895
5,jet,0,0.2,1.2320690238790961,,80.3548
5,jet,1,0.2,0.10743405588926612,,22.974
6,photon,0,0.2,0.04439151331837529,0.0,70.5529
6,jet,0,0.2,1.0080674101368696,,65.4857
6,jet,1,0.2,0.1138439013977317,,43.0984
6,jet,2,0.2,0.5376839342910602,,25.2264
6,jet,3,0.2,1.031088313808547,,22.6635
6,jet,4,0.2,0.25043556650826515,,22.0747
7,photon,0,0.2,0.031431343369482105,0.0,72.9762
7,jet,0,0.2,1.1337621290605335,,66.8539
7,jet,1,0.2,0.6392588705950099,,52.7924
7,jet,2,0.2,0.1679453024185156,,33.6322
7,jet,3,0.2,0.5354760539892647,,26.8646
7,jet,4,0.2,0.2002304963782189,,23.4277
7,jet,5,0.2,0.30572509480830196,,21.8599
8,photon,0,0.2,0.042230355630953606,0.0,64.0158
8,jet,0,0.2,0.7735480039924362,,71.2347
8,jet,1,0.2,1.096186702983781,,57.3467
8,jet,2,0.2,0.636141567162117,,32.5697
8,jet,3,0.2,0.32912967732161796,,26.404
8,jet,4,0.2,0.2950513576639703,,22.1778
8,jet,5,0.2,0.40860541399243944,,20.3953
9,photon,0,0.2,0.01246693228332097,0.0,89.9291
9,jet,0,0.2,0.4887048541324076,,131.352
9,jet,1,0.2,1.0154740307676644,,117.851
9,jet,2,0.2,0.45680051257323656,,60.5572
10,photon,0,0.2,0.011859898180475876,0.0,130.034
10,photon,1,0.2,0.02567289801403663,0.0,60.5701
10,jet,0,0.2,0.8353234629815925,,87.1769
10,jet,1,0.2,0.6293524575406588,,54.9879
10,jet,2,0.2,1.03963078117504,,27.3063
11,photon,0,0.2,0.061432616751800555,0.0,109.827
11,jet,0,0.2,0.7747949790316213,,174.787
11,jet,1,0.2,0.6928188876907225,,83.2754
11,jet,2,0.2,0.2552341898204181,,41.7247
11,jet,3,0.2,0.8911678798161791,,40.8441
11,jet,4,0.2,0.5099183077342835,,31.1535
11,jet,5,0.2,0.117421168700283,,26.8897
11,jet,6,0.2,0.06273939815082903,,25.9035
11,jet,7,0.2,0.0,,23.249
11,jet,8,0.2,0.22081454224697433,,23.1271
12,photon,0,0.2,0.040131470694704977,0.0,121.548
12,jet,0,0.2,0.712165325142293,,77.2877
12,jet,1,0.2,0.8534444181982773,,68.1581
12,jet,2,0.2,0.21629225011932293,,43.3697
12,jet,3,0.2,0.260530805476158,,35.9303
12,jet,4,0.2,0.303881186202224,,28.9293
12,jet,5,0.2,0.7339641512029536,,26.8963
12,jet,6,0.2,0.0,,21.0039
13,jet,0,0.2,0.9521543493223349,,193.237
13,jet,1,0.2,0.666076320411454,,166.823
13,jet,2,0.2,0.29130882779899925,,35.1322
13,jet,3,0.2,0.40385605648779266,,33.4798
13,jet,4,0.2,0.0,,20.6409
14,photon,0,0.2,0.011467938790652278,0.0,200.819
14,jet,0,0.2,0.6746241741311713,,101.257
14,jet,1,0.2,0.448058904854236,,46.7262
14,jet,2,0.2,0.9372117216252707,,21.6284
15,jet,0,0.2,0.749853065969195,,86.025
17,photon,0,0.2,0.006497151037666979,0.0,210.954
17,photon,1,0.2,0.06981104425170986,0.0,55.9549
17,jet,0,0.2,0.9977336152011025,,202.459
17,jet,1,0.2,0.7246304053723656,,24.5404
18,photon,0,0.2,0.03818432596679353,0.0,77.1416
18,jet,0,0.2,0.41257920373575935,,124.205
18,jet,1,0.2,0.0923330945330471,,84.7291
18,jet,2,0.2,0.2864388292272057,,47.49
18,jet,3,0.2,0.3012181436432088,,44.1984
18,jet,4,0.2,0.07871977468697178,,38.6307
18,jet,5,0.2,0.33552005683593694,,37.4411
18,jet,6,0.2,0.21118096257204697,,32.8952
